stock_name	yyyymmdd	final_price	start_price	high_price	low_price	trade_volume	KR_TREASURE_BOND_3Y
KODEX 200	2008-03-05	21600	21615	21730	21525	1234267	4.92
KODEX 200	2008-03-06	21920	21715	22035	21655	1659006	4.95
KODEX 200	2008-03-07	21450	21550	21575	21310	2726189	5
KODEX 200	2008-03-10	21130	21100	21325	21055	765586	5.14
KODEX 200	2008-03-11	21245	20980	21300	20840	327945	5.16
KODEX 200	2008-03-12	21450	21740	21780	21450	986916	5.16
KODEX 200	2008-03-13	20940	21345	21400	20870	1935446	5.27
KODEX 200	2008-03-14	20650	21170	21200	20480	3621471	5.25
KODEX 200	2008-03-17	20230	20550	20550	19980	1643914	5.33
KODEX 200	2008-03-18	20600	20330	20600	20285	594918	5.13
KODEX 200	2008-03-19	21025	21040	21165	20950	733255	5.25
KODEX 200	2008-03-20	21040	20700	21050	20670	399214	5.2
KODEX 200	2008-03-21	21370	21420	21420	21200	502812	5.18
KODEX 200	2008-03-24	21490	21400	21570	21355	408188	5.29
KODEX 200	2008-03-25	21685	21720	21810	21645	777165	5.28
KODEX 200	2008-03-26	21780	21685	21780	21670	293725	5.28
KODEX 200	2008-03-27	21765	21680	21765	21535	387240	5.17
KODEX 200	2008-03-28	22030	21670	22125	21660	557554	5.17
KODEX 200	2008-03-31	22205	22040	22205	21875	653864	5.1
KODEX 200	2008-04-01	22055	22140	22320	22000	403457	5.13
KODEX 200	2008-04-02	22750	22500	22750	22495	1293607	5.1
KODEX 200	2008-04-03	23065	22730	23065	22730	682616	5.14
KODEX 200	2008-04-04	23090	23060	23090	22805	403989	5.14
KODEX 200	2008-04-07	23095	23055	23325	22990	918428	5.11
KODEX 200	2008-04-08	22795	23010	23060	22760	818106	5.03
KODEX 200	2008-04-10	22920	22630	22980	22600	790791	4.91
KODEX 200	2008-04-11	23150	23025	23175	22940	761174	4.94
KODEX 200	2008-04-14	22750	22800	22890	22675	1484521	4.95
KODEX 200	2008-04-15	22675	22700	22870	22620	1301584	4.94
KODEX 200	2008-04-16	22885	22835	22980	22800	970167	4.94
KODEX 200	2008-04-17	22980	23110	23180	22980	966744	4.95
KODEX 200	2008-04-18	23055	22995	23120	22955	917586	4.98
KODEX 200	2008-04-21	23415	23300	23430	23060	1386723	4.97
KODEX 200	2008-04-22	23245	23355	23415	23240	1145545	4.93
KODEX 200	2008-04-23	23400	23105	23510	23105	965560	4.95
KODEX 200	2008-04-24	23325	23460	23500	23320	1556669	4.92
KODEX 200	2008-04-25	23830	23465	23830	23465	409975	4.94
KODEX 200	2008-04-28	23870	23850	23915	23750	401790	4.92
KODEX 200	2008-04-29	23280	23600	23610	23220	1067366	4.91
KODEX 200	2008-04-30	23480	23275	23510	23205	1401421	4.88
KODEX 200	2008-05-02	23840	23710	23840	23710	1729818	4.9
KODEX 200	2008-05-06	23895	23840	23895	23715	1628426	4.92
KODEX 200	2008-05-07	23750	23885	23960	23605	1439361	4.98
KODEX 200	2008-05-08	23665	23495	23745	23490	4158014	5.22
KODEX 200	2008-05-09	23205	23720	23730	23205	1983987	5.22
KODEX 200	2008-05-13	23630	23300	23635	23150	1251444	5.3
KODEX 200	2008-05-14	23660	23630	23660	23415	1787372	5.27
KODEX 200	2008-05-15	24280	23700	24310	23660	1176208	5.26
KODEX 200	2008-05-16	24400	24355	24460	24250	1028824	5.31
KODEX 200	2008-05-19	24305	24400	24490	24165	610432	5.46
KODEX 200	2008-05-20	24070	24300	24320	23880	2146697	5.33
KODEX 200	2008-05-21	23705	23770	23900	23705	1419930	5.39
KODEX 200	2008-05-22	23560	23550	23595	23240	4021144	5.34
KODEX 200	2008-05-23	23420	23570	23630	23400	1737434	5.39
KODEX 200	2008-05-26	23100	23220	23310	22985	3893700	5.4
KODEX 200	2008-05-27	23370	23145	23370	23120	3390898	5.35
KODEX 200	2008-05-28	23140	23475	23485	23135	5555573	5.36
KODEX 200	2008-05-29	23630	23280	23680	23205	992627	5.43
KODEX 200	2008-05-30	23850	23680	23850	23550	2761655	5.46
KODEX 200	2008-06-02	23700	23780	23800	23505	3423517	5.54
KODEX 200	2008-06-03	23360	23550	23565	23280	2557814	5.5
KODEX 200	2008-06-04	23525	23300	23550	23270	1401999	5.49
KODEX 200	2008-06-05	23470	23525	23525	23295	2430572	5.48
KODEX 200	2008-06-09	23125	23040	23155	22920	2987373	5.67
KODEX 200	2008-06-10	22685	23145	23170	22600	2241015	5.78
KODEX 200	2008-06-11	22835	22715	22850	22535	349123	5.73
KODEX 200	2008-06-12	22370	22605	22605	22290	1128316	5.74
KODEX 200	2008-06-13	22235	22400	22485	22130	1207526	5.74
KODEX 200	2008-06-16	22470	22415	22560	22305	1491915	5.7
KODEX 200	2008-06-17	22370	22490	22540	22240	1212026	5.66
KODEX 200	2008-06-18	22675	22295	22695	22270	891008	5.68
KODEX 200	2008-06-19	22260	22500	22500	22165	2274224	5.66
KODEX 200	2008-06-20	22125	22360	22400	22015	1382006	5.72
KODEX 200	2008-06-23	21925	21800	22040	21700	564463	5.87
KODEX 200	2008-06-24	21900	21890	21930	21765	459859	5.85
KODEX 200	2008-06-25	21975	21870	21980	21685	966842	5.82
KODEX 200	2008-06-26	22010	22045	22190	21950	1602825	5.74
KODEX 200	2008-06-27	21540	21550	21650	21445	1717413	5.77
KODEX 200	2008-06-30	21500	21460	21610	21435	845093	5.9
KODEX 200	2008-07-01	21350	21450	21525	21200	2997921	5.87
KODEX 200	2008-07-02	20900	21340	21420	20755	1499360	5.97
KODEX 200	2008-07-03	20605	20600	20800	20450	2365117	6.06
KODEX 200	2008-07-04	20230	20560	20660	20230	2789740	6.05
KODEX 200	2008-07-07	20370	20145	20410	20050	1209584	6.05
KODEX 200	2008-07-08	19750	20290	20290	19500	3891582	6.02
KODEX 200	2008-07-09	19640	20050	20150	19640	3664582	5.99
KODEX 200	2008-07-10	19755	19400	19845	19300	9133132	6.01
KODEX 200	2008-07-11	20030	19770	20140	19560	2721097	6.15
KODEX 200	2008-07-14	20020	20030	20260	19900	1991747	6.17
KODEX 200	2008-07-15	19440	19890	19895	19385	1633640	6.13
KODEX 200	2008-07-16	19325	19440	19620	19170	2651798	6.11
KODEX 200	2008-07-17	19650	19770	19790	19590	1587798	5.99
KODEX 200	2008-07-18	19430	19900	19900	19320	1883678	5.97
KODEX 200	2008-07-21	20140	19555	20210	19555	1409834	6.06
KODEX 200	2008-07-22	20105	19895	20110	19895	1658446	5.9
KODEX 200	2008-07-23	20570	20520	20590	20345	3003821	5.84
KODEX 200	2008-07-24	20940	20610	20970	20610	2403267	5.81
KODEX 200	2008-07-25	20540	20580	20700	20430	2292920	5.77
KODEX 200	2008-07-28	20520	20700	20720	20380	725714	5.85
KODEX 200	2008-07-29	20065	20190	20200	19780	1153304	5.81
KODEX 200	2008-07-30	20350	20360	20415	20200	1410067	5.77
KODEX 200	2008-07-31	20510	20430	20610	20295	2310549	5.8
KODEX 200	2008-08-01	20180	20360	20375	20100	3540097	5.72
KODEX 200	2008-08-04	19820	20130	20170	19665	3605703	5.8
KODEX 200	2008-08-05	19685	19770	20015	19685	3050223	5.76
KODEX 200	2008-08-06	20335	20065	20350	20060	1593318	5.7
KODEX 200	2008-08-07	20125	20335	20335	19955	4269754	5.66
KODEX 200	2008-08-08	20115	19885	20240	19830	2062212	5.7
KODEX 200	2008-08-11	20350	20450	20535	20350	2235372	5.72
KODEX 200	2008-08-12	20330	20380	20475	20230	2432456	5.76
KODEX 200	2008-08-13	20100	20300	20330	19995	3478813	5.76
KODEX 200	2008-08-14	20315	20045	20335	20010	4800247	5.85
KODEX 200	2008-08-18	20295	20350	20410	20090	3520850	5.87
KODEX 200	2008-08-19	19800	20130	20130	19670	2599028	5.77
KODEX 200	2008-08-20	19835	19735	19960	19635	1549568	5.72
KODEX 200	2008-08-21	19490	19870	19890	19460	3019959	5.71
KODEX 200	2008-08-22	19270	19450	19455	19070	1746542	5.81
KODEX 200	2008-08-25	19400	19350	19485	19305	1697534	5.88
KODEX 200	2008-08-26	19280	19100	19420	19070	925950	5.84
KODEX 200	2008-08-27	19340	19260	19345	18960	1144612	5.81
KODEX 200	2008-08-28	19000	19400	19420	19000	1760614	5.76
KODEX 200	2008-08-29	19020	19150	19280	18955	1547849	5.77
KODEX 200	2008-09-01	18330	18820	18850	18310	1780606	5.88
KODEX 200	2008-09-02	18500	18300	18530	18170	2191881	5.97
KODEX 200	2008-09-03	18500	18200	18570	18200	1871744	5.87
KODEX 200	2008-09-04	18370	18480	18550	18260	3589090	5.82
KODEX 200	2008-09-05	18150	18015	18260	18010	3680320	5.8
KODEX 200	2008-09-08	19070	18500	19140	18490	6592478	5.76
KODEX 200	2008-09-09	18760	19045	19045	18655	7558749	5.76
KODEX 200	2008-09-10	18975	18545	18975	18460	3329521	5.73
KODEX 200	2008-09-11	18700	18970	18970	18585	20451011	5.69
KODEX 200	2008-09-12	19110	18940	19165	18900	3442885	5.66
KODEX 200	2008-09-16	17980	17700	18300	17640	2097954	5.49
KODEX 200	2008-09-17	18480	18440	18625	18255	4071685	5.6
KODEX 200	2008-09-18	17990	18000	18100	17690	4144702	5.89
KODEX 200	2008-09-19	19080	18570	19080	18570	3333234	5.8
KODEX 200	2008-09-22	18990	19200	19400	18910	2850111	5.85
KODEX 200	2008-09-23	19215	18760	19305	18760	1990773	5.88
KODEX 200	2008-09-24	19450	19150	19500	19135	1951629	5.91
KODEX 200	2008-09-25	19500	19345	19530	19035	3531553	5.93
KODEX 200	2008-09-26	19210	19465	19465	19095	3880445	6.01
KODEX 200	2008-09-29	18870	19385	19450	18805	2437168	5.98
KODEX 200	2008-09-30	18670	17835	18720	17835	3101896	5.74
KODEX 200	2008-10-01	18640	18680	18775	18485	3938084	5.75
KODEX 200	2008-10-02	18350	18740	18915	18285	1427409	5.7
KODEX 200	2008-10-06	17680	18095	18100	17525	3858450	5.77
KODEX 200	2008-10-07	17750	17400	17800	17255	2326748	5.6
KODEX 200	2008-10-08	16900	17300	17380	16750	2770509	5.61
KODEX 200	2008-10-09	16950	16990	17295	16715	10343294	5.33
KODEX 200	2008-10-10	16245	16305	16350	15450	2823296	5.23
KODEX 200	2008-10-13	16815	16510	17000	16395	2366318	5.29
KODEX 200	2008-10-14	17840	17590	17855	17535	3879487	5.28
KODEX 200	2008-10-15	17480	17510	17650	17295	2403872	5.17
KODEX 200	2008-10-16	15745	16505	16635	15720	5656871	5.27
KODEX 200	2008-10-17	15540	16190	16190	15305	3937551	5.03
KODEX 200	2008-10-20	15800	15650	15895	15100	2840721	5.03
KODEX 200	2008-10-21	15720	16090	16130	15505	3427904	5
KODEX 200	2008-10-22	14730	15650	15690	14375	4364595	4.8
KODEX 200	2008-10-23	13800	14010	14200	13490	6411518	4.84
KODEX 200	2008-10-24	12160	13800	13840	12160	5768656	4.84
KODEX 200	2008-10-27	12300	11900	12800	11775	4146545	4.52
KODEX 200	2008-10-28	13400	11900	13580	11890	4130478	4.56
KODEX 200	2008-10-29	12890	14005	14350	12105	6874208	4.54
KODEX 200	2008-10-30	14820	13800	14820	13300	3781356	4.39
KODEX 200	2008-10-31	15050	14725	15440	14210	4500466	4.47
KODEX 200	2008-11-03	14920	15000	15480	14760	3556725	4.71
KODEX 200	2008-11-04	15230	15000	15290	14795	2890273	4.68
KODEX 200	2008-11-05	15560	15560	16020	15255	3717239	4.6
KODEX 200	2008-11-06	14300	14820	15080	14255	3387582	4.55
KODEX 200	2008-11-07	14930	13850	14930	13730	4955543	4.72
KODEX 200	2008-11-10	15300	15060	15375	14820	4979892	5
KODEX 200	2008-11-11	14800	14965	15335	14680	2946176	5.01
KODEX 200	2008-11-12	14850	14540	15090	14455	2775582	4.94
KODEX 200	2008-11-13	14200	14205	14270	13710	4204378	5.24
KODEX 200	2008-11-14	14295	14785	14815	14180	5589863	5.4
KODEX 200	2008-11-17	14150	14160	14555	13800	2822357	5.23
KODEX 200	2008-11-18	13600	13900	14120	13600	6427249	5.36
KODEX 200	2008-11-19	13340	13690	13690	13020	4814022	5.16
KODEX 200	2008-11-20	12430	12600	12920	12430	3748217	5.15
KODEX 200	2008-11-21	13200	12100	13300	12015	4051424	4.99
KODEX 200	2008-11-24	12690	13190	13300	12690	4791253	5.06
KODEX 200	2008-11-25	13040	13250	13515	12000	4696070	5.05
KODEX 200	2008-11-26	13600	13120	13600	13040	3997637	4.88
KODEX 200	2008-11-27	14000	13945	14110	13810	3766012	4.86
KODEX 200	2008-11-28	14295	14120	14315	14000	4408332	4.87
KODEX 200	2008-12-01	13970	14295	14295	13905	5244074	4.7
KODEX 200	2008-12-02	13430	13300	13675	13260	4601068	4.44
KODEX 200	2008-12-03	13465	13640	13640	13320	6996704	4.26
KODEX 200	2008-12-04	13250	13615	13700	13100	4593797	4.33
KODEX 200	2008-12-05	13495	13320	13610	13280	2635043	4.17
KODEX 200	2008-12-08	14610	13700	14700	13550	2450328	4.22
KODEX 200	2008-12-09	14570	14720	14765	14420	3690568	4.16
KODEX 200	2008-12-10	15110	14600	15275	14600	4178652	4.21
KODEX 200	2008-12-11	15225	15020	15380	15000	6117572	4.01
KODEX 200	2008-12-12	14550	14960	15185	14435	5188213	3.95
KODEX 200	2008-12-15	15205	14890	15355	14890	4754072	3.97
KODEX 200	2008-12-16	15195	15150	15260	14905	7303237	3.85
KODEX 200	2008-12-17	15265	15550	15660	15000	7154212	3.84
KODEX 200	2008-12-18	15395	15405	15625	15300	5386287	3.82
KODEX 200	2008-12-19	15450	15380	15690	15355	6881542	3.81
KODEX 200	2008-12-22	15420	15635	15790	15310	6329907	3.88
KODEX 200	2008-12-23	14990	15210	15400	14950	4463300	3.87
KODEX 200	2008-12-24	14810	14990	15045	14630	2489446	3.75
KODEX 200	2008-12-26	14680	14850	14855	14555	2156177	3.68
KODEX 200	2008-12-29	14860	14670	14935	14440	4091500	3.61
KODEX 200	2008-12-30	14850	14960	15275	14850	5024053	3.41
KODEX 200	2009-01-02	15360	15130	15365	14870	4107613	3.42
KODEX 200	2009-01-05	15615	15630	15825	15550	5604304	3.35
KODEX 200	2009-01-06	15965	15700	16090	15690	4416008	3.34
KODEX 200	2009-01-07	16410	16100	16410	15940	3848750	3.45
KODEX 200	2009-01-08	16020	16170	16235	15950	9078339	3.26
KODEX 200	2009-01-09	15730	16140	16230	15715	6236221	3.48
KODEX 200	2009-01-12	15350	15545	15640	15300	4627757	3.53
KODEX 200	2009-01-13	15495	15225	15555	15060	6076954	3.5
KODEX 200	2009-01-14	15740	15485	15750	15340	5241155	3.36
KODEX 200	2009-01-15	14800	15225	15250	14750	10646687	3.56
KODEX 200	2009-01-16	15110	14950	15110	14765	3543465	3.61
KODEX 200	2009-01-19	15280	15200	15405	15175	3192194	3.42
KODEX 200	2009-01-20	14925	15140	15140	14810	3337242	3.48
KODEX 200	2009-01-21	14625	14410	14800	14370	5712534	3.39
KODEX 200	2009-01-22	14800	14995	14995	14675	6130239	3.39
KODEX 200	2009-01-23	14460	14665	14670	14415	7781429	3.38
KODEX 200	2009-01-28	15380	14765	15390	14765	3292587	3.36
KODEX 200	2009-01-29	15490	15510	15670	15405	3635743	3.41
KODEX 200	2009-01-30	15400	15200	15435	15180	3991756	3.59
KODEX 200	2009-02-02	15150	15230	15490	15010	5306746	3.78
KODEX 200	2009-02-03	15370	15205	15570	15030	5770506	3.84
KODEX 200	2009-02-04	15870	15670	15870	15580	3134714	3.7
KODEX 200	2009-02-05	15620	15735	16015	15620	4369550	3.79
KODEX 200	2009-02-06	16095	15940	16095	15865	4553178	3.73
KODEX 200	2009-02-09	15985	16280	16350	15970	3687096	3.74
KODEX 200	2009-02-10	15905	16070	16230	15780	2234230	3.73
KODEX 200	2009-02-11	15730	15500	15805	15430	3071285	3.66
KODEX 200	2009-02-12	15495	15670	15695	15355	11102051	3.62
KODEX 200	2009-02-13	15745	15515	15770	15360	3944683	3.57
KODEX 200	2009-02-16	15510	15620	15860	15510	2487671	3.69
KODEX 200	2009-02-17	14905	15450	15450	14850	4553577	3.97
KODEX 200	2009-02-18	14640	14705	14820	14540	4404237	3.74
KODEX 200	2009-02-19	14620	14700	14765	14425	5147996	3.75
KODEX 200	2009-02-20	14060	14480	14605	13970	4073796	3.92
KODEX 200	2009-02-23	14485	13970	14485	13860	2942891	3.83
KODEX 200	2009-02-24	14020	14080	14100	13930	3349290	3.9
KODEX 200	2009-02-25	14105	14400	14445	14020	4685472	3.99
KODEX 200	2009-02-26	13990	14195	14575	13690	7248039	3.88
KODEX 200	2009-02-27	14000	13990	14250	13860	5180657	3.82
KODEX 200	2009-03-02	13600	13795	13795	13380	5415428	3.87
KODEX 200	2009-03-03	13665	13180	13720	13180	3012746	3.74
KODEX 200	2009-03-04	14115	13660	14160	13385	4894549	3.7
KODEX 200	2009-03-05	14115	14280	14300	13975	6932691	3.71
KODEX 200	2009-03-06	14090	13830	14145	13790	3596268	3.63
KODEX 200	2009-03-09	14325	14215	14365	14015	5789272	3.66
KODEX 200	2009-03-10	14545	14200	14615	14135	1863793	3.62
KODEX 200	2009-03-11	15050	14930	15050	14900	1968133	3.69
KODEX 200	2009-03-12	14900	15050	15095	14810	7346464	3.62
KODEX 200	2009-03-13	15005	15060	15320	14970	5756577	3.72
KODEX 200	2009-03-16	15000	15030	15195	14900	3928141	3.74
KODEX 200	2009-03-17	15515	15150	15535	15085	2437855	3.62
KODEX 200	2009-03-18	15590	15635	15640	15415	4869182	3.66
KODEX 200	2009-03-19	15410	15705	15780	15405	3532603	3.49
KODEX 200	2009-03-20	15530	15445	15695	15430	2783737	3.49
KODEX 200	2009-03-23	15910	15590	15945	15590	2204919	3.55
KODEX 200	2009-03-24	16225	16230	16270	16005	3515571	3.64
KODEX 200	2009-03-25	16300	16170	16300	16095	2933719	3.64
KODEX 200	2009-03-26	16500	16250	16500	16140	5452219	3.71
KODEX 200	2009-03-27	16395	16565	16650	16335	2179687	3.74
KODEX 200	2009-03-30	15850	16390	16525	15850	2660524	3.89
KODEX 200	2009-03-31	16000	15930	16295	15925	5119562	3.94
KODEX 200	2009-04-01	16325	16120	16395	15910	6605585	3.83
KODEX 200	2009-04-02	16895	16510	16915	16505	4341405	3.87
KODEX 200	2009-04-03	16970	17080	17095	16855	3545329	3.95
KODEX 200	2009-04-06	17085	17010	17415	17010	4308242	3.99
KODEX 200	2009-04-07	17100	17050	17190	16925	3680240	3.94
KODEX 200	2009-04-08	16505	16920	16955	16505	4226776	3.89
KODEX 200	2009-04-09	17190	16650	17230	16600	8779465	3.88
KODEX 200	2009-04-10	17450	17495	17695	17255	5842461	3.88
KODEX 200	2009-04-13	17400	17555	17645	17345	5124718	3.88
KODEX 200	2009-04-14	17435	17500	17640	17205	8561726	3.78
KODEX 200	2009-04-15	17320	17180	17420	17030	6508534	3.75
KODEX 200	2009-04-16	17385	17570	17850	17370	5663133	3.8
KODEX 200	2009-04-17	17370	17560	17710	17225	9011713	3.72
KODEX 200	2009-04-20	17480	17460	17525	17160	6668010	3.7
KODEX 200	2009-04-21	17480	17200	17500	17050	6602597	3.69
KODEX 200	2009-04-22	17715	17600	17770	17465	6122070	3.72
KODEX 200	2009-04-23	17895	17760	17930	17665	7395104	3.7
KODEX 200	2009-04-24	17690	17900	17960	17570	2638202	3.57
KODEX 200	2009-04-27	17495	17710	17825	17405	1920084	3.58
KODEX 200	2009-04-28	17025	17530	17690	17015	2216771	3.5
KODEX 200	2009-04-29	17325	16960	17325	16875	4915446	3.51
KODEX 200	2009-04-30	17700	17420	17830	17415	4969739	3.59
KODEX 200	2009-05-04	18020	17925	18045	17840	2620439	3.78
KODEX 200	2009-05-06	17985	18100	18185	17880	4331594	3.8
KODEX 200	2009-05-07	18060	18200	18265	17955	6850119	3.91
KODEX 200	2009-05-08	18200	18050	18210	17960	2440134	3.9
KODEX 200	2009-05-11	18220	18295	18310	18100	4764453	3.93
KODEX 200	2009-05-12	18060	18110	18185	18015	3218424	3.83
KODEX 200	2009-05-13	18200	18080	18240	18080	3435715	3.85
KODEX 200	2009-05-14	17730	17900	17995	17730	9200939	3.77
KODEX 200	2009-05-15	17870	17940	17990	17820	2086499	3.79
KODEX 200	2009-05-18	17800	17815	17870	17575	5534908	3.75
KODEX 200	2009-05-19	18350	18205	18370	18140	3567249	3.86
KODEX 200	2009-05-20	18450	18355	18470	18340	1847948	3.87
KODEX 200	2009-05-21	18265	18400	18415	18180	2614191	3.84
KODEX 200	2009-05-22	18020	18090	18365	17980	3708412	3.85
KODEX 200	2009-05-25	17990	17900	18130	16930	5830863	3.81
KODEX 200	2009-05-26	17560	18010	18055	17500	4375617	3.79
KODEX 200	2009-05-27	17500	17800	17915	17485	5992386	3.82
KODEX 200	2009-05-28	17840	17400	17840	17385	3984005	3.87
KODEX 200	2009-05-29	17990	17940	18010	17760	6144972	3.83
KODEX 200	2009-06-01	18195	17945	18195	17815	3428783	3.81
KODEX 200	2009-06-02	18150	18405	18445	18120	5786897	3.93
KODEX 200	2009-06-03	18120	18240	18350	18040	3679923	3.91
KODEX 200	2009-06-04	17625	18085	18085	17625	5348248	3.88
KODEX 200	2009-06-05	17890	17850	17890	17625	3537207	3.87
KODEX 200	2009-06-08	17860	17890	18125	17815	1793234	4.02
KODEX 200	2009-06-09	17565	18040	18100	17565	2457033	4.03
KODEX 200	2009-06-10	18190	17700	18190	17630	1772288	4.04
KODEX 200	2009-06-11	18320	18160	18485	18080	2211600	4.22
KODEX 200	2009-06-12	18330	18400	18440	18205	2836728	4.3
KODEX 200	2009-06-15	18150	18320	18330	17995	2607705	4.27
KODEX 200	2009-06-16	17985	17950	18100	17895	1456828	4.25
KODEX 200	2009-06-17	17900	17940	17950	17835	1172006	4.24
KODEX 200	2009-06-18	17660	17895	17950	17620	2212720	4.2
KODEX 200	2009-06-19	17780	17770	17830	17645	1660374	4.17
KODEX 200	2009-06-22	18000	17780	18030	17730	1344846	4.2
KODEX 200	2009-06-23	17540	17750	17750	17490	4760940	4.12
KODEX 200	2009-06-24	17600	17585	17700	17470	3292743	4.07
KODEX 200	2009-06-25	17955	17650	18190	17650	1846111	4.17
KODEX 200	2009-06-26	18050	18120	18130	17970	1664631	4.12
KODEX 200	2009-06-29	18010	18130	18260	17990	1306928	4.1
KODEX 200	2009-06-30	18030	18140	18310	18020	2508161	4.16
KODEX 200	2009-07-01	18310	17995	18390	17940	1627246	4.08
KODEX 200	2009-07-02	18290	18400	18415	18230	3101624	4.06
KODEX 200	2009-07-03	18390	18045	18395	18025	1498051	4.04
KODEX 200	2009-07-06	18535	18390	18615	18350	1773511	4.09
KODEX 200	2009-07-07	18620	18610	18700	18540	1476088	4.13
KODEX 200	2009-07-08	18585	18560	18585	18355	1401305	4.06
KODEX 200	2009-07-09	18620	18520	18740	18520	4669785	4
KODEX 200	2009-07-10	18570	18650	18675	18425	3652085	3.91
KODEX 200	2009-07-13	18000	18550	18585	17965	11331432	3.95
KODEX 200	2009-07-14	18075	18280	18280	18025	9498143	3.96
KODEX 200	2009-07-15	18540	18270	18600	18260	5200392	3.99
KODEX 200	2009-07-16	18765	18765	18830	18710	5231456	3.99
KODEX 200	2009-07-17	18860	18895	18955	18800	876734	4.1
KODEX 200	2009-07-20	19400	18920	19430	18920	5407823	4.18
KODEX 200	2009-07-21	19485	19500	19605	19415	4633024	4.16
KODEX 200	2009-07-22	19575	19550	19590	19475	1194779	4.21
KODEX 200	2009-07-23	19585	19570	19715	19480	1394523	4.16
KODEX 200	2009-07-24	19650	19715	19770	19615	1096615	4.16
KODEX 200	2009-07-27	19920	19705	20045	19705	1987554	4.17
KODEX 200	2009-07-28	19980	19965	20010	19885	927635	4.16
KODEX 200	2009-07-29	19975	19960	20040	19905	1184937	4.17
KODEX 200	2009-07-30	20095	19930	20095	19795	963364	4.15
KODEX 200	2009-07-31	20420	20170	20440	20105	2358452	4.26
KODEX 200	2009-08-03	20455	20460	20550	20390	1069162	4.37
KODEX 200	2009-08-04	20490	20600	20740	20440	2374900	4.35
KODEX 200	2009-08-05	20405	20580	20650	20405	5062566	4.43
KODEX 200	2009-08-06	20480	20360	20590	20255	3098560	4.49
KODEX 200	2009-08-07	20585	20420	20610	20400	5782778	4.46
KODEX 200	2009-08-10	20580	20700	20725	20545	1300547	4.47
KODEX 200	2009-08-11	20600	20520	20640	20520	1208396	4.41
KODEX 200	2009-08-12	20385	20540	20540	20240	2528777	4.45
KODEX 200	2009-08-13	20500	20475	20590	20450	8219596	4.52
KODEX 200	2009-08-14	20740	20600	20790	20560	1985100	4.61
KODEX 200	2009-08-17	20155	20700	20730	20060	10595763	4.46
KODEX 200	2009-08-18	20225	20015	20375	19990	1443381	4.51
KODEX 200	2009-08-19	20200	20310	20430	20190	5328952	4.37
